,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
5512,2012-01-04 19:00:00,1,0,1,2,8.2,11.365,40,7.0015,2,182,184
5515,2012-01-04 22:00:00,1,0,1,2,8.2,11.365,47,6.0032,4,48,52
5516,2012-01-04 23:00:00,1,0,1,2,8.2,11.365,44,7.0015,0,32,32
5517,2012-01-05 00:00:00,1,0,1,2,9.02,11.365,47,12.998,1,13,14
5522,2012-01-05 05:00:00,1,0,1,2,8.2,11.365,59,6.0032,0,26,26
5523,2012-01-05 06:00:00,1,0,1,2,8.2,10.605,75,8.9981,0,78,78
5524,2012-01-05 07:00:00,1,0,1,2,8.2,11.365,69,6.0032,3,212,215
5526,2012-01-05 09:00:00,1,0,1,2,9.02,13.635,69,0.0,7,220,227
5528,2012-01-05 11:00:00,1,0,1,1,12.3,16.665,49,0.0,6,78,84
5529,2012-01-05 12:00:00,1,0,1,1,12.3,14.395,49,16.9979,6,114,120
5531,2012-01-05 14:00:00,1,0,1,1,13.94,15.91,39,19.0012,13,104,117
5532,2012-01-05 15:00:00,1,0,1,1,14.76,16.665,34,19.0012,6,113,119
5536,2012-01-05 19:00:00,1,0,1,1,13.94,17.425,34,6.0032,10,255,265
5537,2012-01-05 20:00:00,1,0,1,1,12.3,16.665,49,0.0,5,172,177
5538,2012-01-05 21:00:00,1,0,1,1,10.66,13.635,60,8.9981,9,88,97
5539,2012-01-05 22:00:00,1,0,1,1,10.66,12.88,60,11.0014,1,70,71
5540,2012-01-05 23:00:00,1,0,1,1,9.84,12.88,70,7.0015,4,56,60
5541,2012-01-06 00:00:00,1,0,1,1,9.02,12.88,75,6.0032,1,24,25
5544,2012-01-06 03:00:00,1,0,1,1,9.02,12.12,69,7.0015,1,3,4
5546,2012-01-06 05:00:00,1,0,1,2,8.2,10.605,80,8.9981,0,13,13
5547,2012-01-06 06:00:00,1,0,1,2,9.02,12.12,73,7.0015,1,69,70
5548,2012-01-06 07:00:00,1,0,1,2,9.84,14.395,65,0.0,4,201,205
5550,2012-01-06 09:00:00,1,0,1,1,9.84,12.12,70,11.0014,4,237,241
5551,2012-01-06 10:00:00,1,0,1,1,10.66,12.88,65,12.998,14,102,116
5552,2012-01-06 11:00:00,1,0,1,1,12.3,15.15,56,11.0014,8,130,138
5554,2012-01-06 13:00:00,1,0,1,1,16.4,20.455,43,19.0012,16,188,204
5556,2012-01-06 15:00:00,1,0,1,1,21.32,25.0,27,16.9979,44,178,222
5558,2012-01-06 17:00:00,1,0,1,1,18.86,22.725,36,15.0013,20,456,476
5562,2012-01-06 21:00:00,1,0,1,1,16.4,20.455,43,15.0013,17,137,154
5565,2012-01-07 00:00:00,1,0,0,1,14.76,17.425,50,11.0014,2,77,79
5566,2012-01-07 01:00:00,1,0,0,1,15.58,19.695,46,11.0014,6,56,62
5567,2012-01-07 02:00:00,1,0,0,1,14.76,18.18,50,7.0015,2,36,38
5570,2012-01-07 05:00:00,1,0,0,1,10.66,13.635,75,7.0015,2,7,9
5571,2012-01-07 06:00:00,1,0,0,1,10.66,13.635,75,7.0015,0,7,7
5572,2012-01-07 07:00:00,1,0,0,1,9.02,11.365,87,12.998,0,20,20
5573,2012-01-07 08:00:00,1,0,0,1,9.84,12.88,75,7.0015,0,64,64
5574,2012-01-07 09:00:00,1,0,0,1,9.02,11.365,80,8.9981,14,116,130
5576,2012-01-07 11:00:00,1,0,0,1,13.94,15.91,57,15.0013,74,250,324
5578,2012-01-07 13:00:00,1,0,0,1,18.04,21.97,44,12.998,149,296,445
5581,2012-01-07 16:00:00,1,0,0,2,22.96,26.515,37,19.0012,133,268,401
5586,2012-01-07 21:00:00,1,0,0,1,18.04,21.97,44,15.0013,22,118,140
5588,2012-01-07 23:00:00,1,0,0,1,17.22,21.21,38,15.0013,16,103,119
5589,2012-01-08 00:00:00,1,0,0,1,15.58,19.695,40,19.0012,14,77,91
5591,2012-01-08 02:00:00,1,0,0,1,14.76,16.665,37,19.0012,10,57,67
5592,2012-01-08 03:00:00,1,0,0,1,13.94,16.665,42,8.9981,6,26,32
5594,2012-01-08 05:00:00,1,0,0,2,13.12,16.665,49,7.0015,0,2,2
5597,2012-01-08 08:00:00,1,0,0,1,12.3,15.15,52,8.9981,4,53,57
5599,2012-01-08 10:00:00,1,0,0,1,13.94,16.665,49,11.0014,27,181,208
5601,2012-01-08 12:00:00,1,0,0,1,15.58,19.695,43,15.0013,78,273,351
5602,2012-01-08 13:00:00,1,0,0,1,16.4,20.455,37,19.9995,77,266,343
5603,2012-01-08 14:00:00,1,0,0,1,16.4,20.455,40,12.998,75,253,328
5604,2012-01-08 15:00:00,1,0,0,1,16.4,20.455,37,19.0012,89,241,330
5605,2012-01-08 16:00:00,1,0,0,1,16.4,20.455,37,19.9995,58,256,314
5607,2012-01-08 18:00:00,1,0,0,1,13.94,15.91,46,15.0013,19,162,181
5608,2012-01-08 19:00:00,1,0,0,1,13.12,15.91,49,12.998,8,104,112
5610,2012-01-08 21:00:00,1,0,0,1,11.48,13.635,56,15.0013,10,81,91
5612,2012-01-08 23:00:00,1,0,0,1,10.66,12.12,56,16.9979,0,30,30
5616,2012-01-09 03:00:00,1,0,1,1,9.84,12.12,52,11.0014,0,3,3
5617,2012-01-09 04:00:00,1,0,1,1,9.02,12.12,64,7.0015,0,4,4
5618,2012-01-09 05:00:00,1,0,1,2,8.2,11.365,64,6.0032,0,21,21
5619,2012-01-09 06:00:00,1,0,1,2,9.02,11.365,60,8.9981,3,85,88
5625,2012-01-09 12:00:00,1,0,1,2,10.66,13.635,56,7.0015,10,93,103
5626,2012-01-09 13:00:00,1,0,1,2,10.66,13.635,56,7.0015,3,77,80
5629,2012-01-09 16:00:00,1,0,1,3,9.02,12.88,87,6.0032,3,46,49
5630,2012-01-09 17:00:00,1,0,1,3,9.02,13.635,87,0.0,5,147,152
5631,2012-01-09 18:00:00,1,0,1,4,8.2,11.365,86,6.0032,6,158,164
5633,2012-01-09 20:00:00,1,0,1,2,8.2,11.365,86,6.0032,5,127,132
5634,2012-01-09 21:00:00,1,0,1,2,8.2,12.88,93,0.0,1,78,79
5635,2012-01-09 22:00:00,1,0,1,2,8.2,11.365,92,7.0015,8,54,62
5637,2012-01-10 00:00:00,1,0,1,2,9.02,12.12,87,7.0015,0,14,14
5639,2012-01-10 02:00:00,1,0,1,2,9.02,11.365,87,11.0014,2,2,4
5640,2012-01-10 04:00:00,1,0,1,2,8.2,10.605,86,11.0014,0,4,4
5641,2012-01-10 05:00:00,1,0,1,1,16.4,20.455,47,15.0013,0,23,23
5642,2012-01-10 06:00:00,1,0,1,2,7.38,9.09,93,12.998,0,79,79
5645,2012-01-10 09:00:00,1,0,1,2,7.38,9.85,93,11.0014,11,184,195
5646,2012-01-10 10:00:00,1,0,1,2,7.38,9.85,93,11.0014,3,80,83
5647,2012-01-10 11:00:00,1,0,1,1,17.22,21.21,38,19.9995,8,93,101
5652,2012-01-10 16:00:00,1,0,1,1,17.22,21.21,38,23.9994,15,225,240
5653,2012-01-10 17:00:00,1,0,1,1,17.22,21.21,38,16.9979,14,446,460
5655,2012-01-10 19:00:00,1,0,1,1,15.58,19.695,46,7.0015,11,270,281
5658,2012-01-10 22:00:00,1,0,1,1,12.3,15.15,70,6.0032,10,104,114
5659,2012-01-10 23:00:00,1,0,1,1,10.66,13.635,81,7.0015,3,38,41
5661,2012-01-11 01:00:00,1,0,1,1,9.84,12.88,87,6.0032,1,6,7
5662,2012-01-11 02:00:00,1,0,1,1,8.2,10.605,85,11.0014,0,5,5
5663,2012-01-11 03:00:00,1,0,1,1,9.02,13.635,80,0.0,0,4,4
5664,2012-01-11 04:00:00,1,0,1,1,8.2,10.605,80,8.9981,0,2,2
5668,2012-01-11 08:00:00,1,0,1,1,8.2,11.365,82,7.0015,11,488,499
5669,2012-01-11 09:00:00,1,0,1,2,8.2,10.605,86,8.9981,7,218,225
5670,2012-01-11 10:00:00,1,0,1,2,9.84,12.12,87,8.9981,13,84,97
5671,2012-01-11 11:00:00,1,0,1,2,10.66,14.395,87,6.0032,9,90,99
5673,2012-01-11 13:00:00,1,0,1,3,13.12,17.425,76,0.0,8,57,65
5675,2012-01-11 15:00:00,1,0,1,2,13.94,17.425,87,6.0032,6,73,79
5680,2012-01-11 20:00:00,1,0,1,3,13.12,15.91,93,11.0014,2,55,57
5681,2012-01-11 21:00:00,1,0,1,3,13.94,15.91,87,15.0013,0,29,29
5682,2012-01-11 22:00:00,1,0,1,3,13.94,16.665,87,12.998,0,49,49
5684,2012-01-12 00:00:00,1,0,1,3,13.94,16.665,93,12.998,0,3,3
5687,2012-01-12 03:00:00,1,0,1,3,14.76,17.425,93,16.9979,0,3,3
5688,2012-01-12 04:00:00,1,0,1,3,14.76,17.425,93,12.998,0,2,2
5689,2012-01-12 05:00:00,1,0,1,3,13.94,17.425,93,6.0032,0,16,16
5690,2012-01-12 06:00:00,1,0,1,3,14.76,17.425,93,8.9981,1,88,89
5691,2012-01-12 07:00:00,1,0,1,2,13.94,15.91,87,19.0012,2,218,220
5695,2012-01-12 11:00:00,1,0,1,2,13.94,17.425,81,7.0015,18,101,119
5697,2012-01-12 13:00:00,1,0,1,1,17.22,21.21,77,11.0014,13,170,183
5700,2012-01-12 16:00:00,1,0,1,1,18.86,22.725,67,12.998,33,248,281
5702,2012-01-12 18:00:00,1,0,1,1,18.04,21.97,67,12.998,22,399,421
5705,2012-01-12 21:00:00,1,0,1,1,18.04,21.97,67,8.9981,12,162,174
5707,2012-01-12 23:00:00,1,0,1,1,16.4,20.455,76,22.0028,7,60,67
5708,2012-01-13 00:00:00,1,0,1,2,16.4,20.455,71,19.0012,4,38,42
5709,2012-01-13 01:00:00,1,0,1,2,15.58,19.695,76,19.9995,0,12,12
5710,2012-01-13 02:00:00,1,0,1,1,16.4,20.455,76,23.9994,1,13,14
5711,2012-01-13 03:00:00,1,0,1,1,14.76,16.665,87,16.9979,3,4,7
5713,2012-01-13 05:00:00,1,0,1,2,12.3,12.12,70,36.9974,0,21,21
5714,2012-01-13 06:00:00,1,0,1,2,10.66,12.88,75,15.0013,2,71,73
5716,2012-01-13 08:00:00,1,0,1,1,9.84,10.605,52,23.9994,11,408,419
5718,2012-01-13 10:00:00,1,0,1,1,9.84,9.85,44,30.0026,2,101,103
5719,2012-01-13 11:00:00,1,0,1,1,9.84,9.09,38,40.9973,12,102,114
5720,2012-01-13 12:00:00,1,0,1,1,9.84,9.85,38,32.9975,14,140,154
5721,2012-01-13 13:00:00,1,0,1,1,10.66,10.605,33,35.0008,14,140,154
5722,2012-01-13 14:00:00,1,0,1,1,10.66,10.605,33,36.9974,10,119,129
5724,2012-01-13 16:00:00,1,0,1,1,11.48,12.12,30,31.0009,18,215,233
5726,2012-01-13 18:00:00,1,0,1,1,10.66,11.365,38,19.9995,7,294,301
5728,2012-01-13 20:00:00,1,0,1,1,9.84,12.12,41,11.0014,6,130,136
5729,2012-01-13 21:00:00,1,0,1,1,9.84,10.605,41,19.0012,7,95,102
5730,2012-01-13 22:00:00,1,0,1,1,8.2,9.09,47,22.0028,7,58,65
5732,2012-01-14 00:00:00,1,0,0,1,6.56,9.09,47,7.0015,2,42,44
5735,2012-01-14 03:00:00,1,0,0,1,5.74,8.335,54,7.0015,6,14,20
5736,2012-01-14 04:00:00,1,0,0,1,5.74,7.575,50,8.9981,0,3,3
5737,2012-01-14 05:00:00,1,0,0,1,5.74,7.575,50,8.9981,0,4,4
5738,2012-01-14 06:00:00,1,0,0,1,5.74,7.575,50,0.0,0,5,5
5739,2012-01-14 07:00:00,1,0,0,1,5.74,7.575,50,8.9981,0,24,24
5740,2012-01-14 08:00:00,1,0,0,1,4.92,7.575,54,7.0015,3,89,92
5741,2012-01-14 09:00:00,1,0,0,1,5.74,8.335,50,7.0015,3,78,81
5742,2012-01-14 10:00:00,1,0,0,1,6.56,11.365,47,0.0,14,135,149
5743,2012-01-14 11:00:00,1,0,0,1,8.2,9.85,40,12.998,28,150,178
5745,2012-01-14 13:00:00,1,0,0,1,9.02,10.605,44,19.0012,38,182,220
5747,2012-01-14 15:00:00,1,0,0,1,9.84,10.605,38,19.9995,49,177,226
5749,2012-01-14 17:00:00,1,0,0,1,9.84,11.365,41,16.9979,15,129,144
5751,2012-01-14 19:00:00,1,0,0,1,8.2,9.85,47,15.0013,12,90,102
5752,2012-01-14 20:00:00,1,0,0,1,8.2,9.85,44,16.9979,8,95,103
5753,2012-01-14 21:00:00,1,0,0,1,7.38,8.335,43,16.9979,3,66,69
5754,2012-01-14 22:00:00,1,0,0,1,6.56,6.82,47,23.9994,4,62,66
5755,2012-01-14 23:00:00,1,0,0,1,6.56,7.575,47,15.0013,5,71,76
5757,2012-01-15 01:00:00,1,0,0,2,6.56,6.82,47,19.9995,2,40,42
5761,2012-01-15 05:00:00,1,0,0,2,6.56,6.82,47,22.0028,0,5,5
5766,2012-01-15 10:00:00,1,0,0,1,5.74,6.06,54,19.0012,11,115,126
5768,2012-01-15 12:00:00,1,0,0,1,7.38,8.335,40,19.9995,42,192,234
5770,2012-01-15 14:00:00,1,0,0,1,8.2,9.09,32,23.9994,25,163,188
5774,2012-01-15 18:00:00,1,0,0,1,7.38,9.09,29,15.0013,7,113,120
5775,2012-01-15 19:00:00,1,0,0,1,6.56,8.335,37,11.0014,9,101,110
5776,2012-01-15 20:00:00,1,0,0,1,6.56,9.09,37,7.0015,10,85,95
5779,2012-01-15 23:00:00,1,0,0,1,6.56,9.85,43,6.0032,3,26,29
5780,2012-01-16 00:00:00,1,1,0,1,5.74,7.575,46,8.9981,2,23,25
5784,2012-01-16 04:00:00,1,1,0,1,4.92,7.575,58,7.0015,2,6,8
5785,2012-01-16 05:00:00,1,1,0,1,4.92,8.335,54,6.0032,1,5,6
5786,2012-01-16 06:00:00,1,1,0,1,4.1,6.82,54,6.0032,0,13,13
5791,2012-01-16 11:00:00,1,1,0,1,6.56,7.575,59,16.9979,21,158,179
5795,2012-01-16 15:00:00,1,1,0,1,10.66,10.605,44,30.0026,17,175,192
5796,2012-01-16 16:00:00,1,1,0,1,10.66,11.365,44,23.9994,22,158,180
5797,2012-01-16 17:00:00,1,1,0,1,10.66,11.365,48,22.0028,19,174,193
5798,2012-01-16 18:00:00,1,1,0,1,10.66,11.365,52,22.0028,6,175,181
5799,2012-01-16 19:00:00,1,1,0,1,10.66,12.12,56,19.0012,10,134,144
5806,2012-01-17 02:00:00,1,0,1,3,11.48,13.635,75,16.9979,0,12,12
5807,2012-01-17 04:00:00,1,0,1,3,13.12,15.15,66,22.0028,0,2,2
5808,2012-01-17 05:00:00,1,0,1,3,13.12,15.15,66,22.0028,0,13,13
5809,2012-01-17 06:00:00,1,0,1,3,12.3,14.395,75,16.9979,0,57,57
5811,2012-01-17 08:00:00,1,0,1,3,12.3,14.395,81,19.0012,3,90,93
5812,2012-01-17 09:00:00,1,0,1,3,13.12,15.15,81,16.9979,7,61,68
5814,2012-01-17 11:00:00,1,0,1,2,13.94,17.425,87,7.0015,2,73,75
5815,2012-01-17 12:00:00,1,0,1,2,13.12,15.15,87,19.0012,3,83,86
5817,2012-01-17 14:00:00,1,0,1,1,18.04,21.97,62,32.9975,12,120,132
5818,2012-01-17 15:00:00,1,0,1,1,18.04,21.97,62,32.9975,6,123,129
5820,2012-01-17 17:00:00,1,0,1,1,18.86,22.725,63,30.0026,20,442,462
5821,2012-01-17 18:00:00,1,0,1,1,18.86,22.725,63,30.0026,12,451,463
5822,2012-01-17 19:00:00,1,0,1,1,18.86,22.725,63,27.9993,11,297,308
5823,2012-01-17 20:00:00,1,0,1,1,18.86,22.725,63,23.9994,11,169,180
5824,2012-01-17 21:00:00,1,0,1,1,18.86,22.725,67,31.0009,6,174,180
5825,2012-01-17 22:00:00,1,0,1,1,18.86,22.725,72,26.0027,5,85,90
5826,2012-01-17 23:00:00,1,0,1,1,18.86,22.725,72,26.0027,1,60,61
5831,2012-01-18 04:00:00,1,0,1,1,13.94,14.395,46,35.0008,0,1,1
5832,2012-01-18 05:00:00,1,0,1,1,13.94,14.395,46,35.0008,0,29,29
5833,2012-01-18 06:00:00,1,0,1,1,13.94,14.395,36,35.0008,0,88,88
5834,2012-01-18 07:00:00,1,0,1,1,13.12,14.395,42,23.9994,1,262,263
5836,2012-01-18 09:00:00,1,0,1,1,11.48,12.88,52,22.0028,6,196,202
5837,2012-01-18 10:00:00,1,0,1,1,12.3,13.635,42,31.0009,5,88,93
5838,2012-01-18 11:00:00,1,0,1,1,12.3,13.635,42,26.0027,4,110,114
5839,2012-01-18 12:00:00,1,0,1,1,12.3,12.88,39,32.9975,6,155,161
5840,2012-01-18 13:00:00,1,0,1,1,12.3,13.635,42,31.0009,6,124,130
5841,2012-01-18 14:00:00,1,0,1,1,12.3,13.635,33,26.0027,7,98,105
5842,2012-01-18 15:00:00,1,0,1,1,12.3,12.88,33,35.0008,8,122,130
5843,2012-01-18 16:00:00,1,0,1,1,11.48,11.365,30,35.0008,13,163,176
5846,2012-01-18 19:00:00,1,0,1,1,9.02,9.85,37,26.0027,5,251,256
5850,2012-01-18 23:00:00,1,0,1,1,6.56,6.82,47,19.9995,2,36,38
5851,2012-01-19 00:00:00,1,0,1,1,5.74,6.82,50,12.998,0,16,16
5852,2012-01-19 01:00:00,1,0,1,1,5.74,7.575,50,11.0014,0,5,5
5853,2012-01-19 02:00:00,1,0,1,1,5.74,7.575,50,8.9981,0,3,3
5854,2012-01-19 03:00:00,1,0,1,1,4.92,7.575,54,7.0015,0,4,4
5855,2012-01-19 04:00:00,1,0,1,1,4.92,7.575,54,7.0015,0,1,1
5857,2012-01-19 06:00:00,1,0,1,1,4.92,6.82,54,11.0014,0,86,86
5858,2012-01-19 07:00:00,1,0,1,1,4.92,8.335,54,6.0032,2,204,206
5860,2012-01-19 09:00:00,1,0,1,1,4.92,9.85,54,0.0,6,204,210
5861,2012-01-19 10:00:00,1,0,1,1,5.74,10.605,59,0.0,10,98,108
5863,2012-01-19 12:00:00,1,0,1,1,8.2,9.85,51,12.998,5,106,111
5864,2012-01-19 13:00:00,1,0,1,1,9.02,10.605,47,19.0012,6,118,124
5865,2012-01-19 14:00:00,1,0,1,1,9.84,11.365,44,12.998,15,104,119
5866,2012-01-19 15:00:00,1,0,1,1,10.66,11.365,44,19.9995,9,118,127
5867,2012-01-19 16:00:00,1,0,1,1,10.66,11.365,41,22.0028,8,185,193
5868,2012-01-19 17:00:00,1,0,1,2,10.66,11.365,44,22.0028,21,364,385
5873,2012-01-19 22:00:00,1,0,1,2,10.66,11.365,44,27.9993,0,90,90
5876,2012-02-01 01:00:00,1,0,1,1,18.04,21.97,41,19.0012,0,4,4
5878,2012-02-01 03:00:00,1,0,1,1,18.04,21.97,44,12.998,0,3,3
5879,2012-02-01 04:00:00,1,0,1,1,16.4,20.455,50,11.0014,0,1,1
5881,2012-02-01 06:00:00,1,0,1,3,16.4,20.455,54,11.0014,0,67,67
5882,2012-02-01 07:00:00,1,0,1,3,15.58,19.695,62,6.0032,7,201,208
5883,2012-02-01 08:00:00,1,0,1,3,14.76,18.18,73,7.0015,15,505,520
5884,2012-02-01 09:00:00,1,0,1,2,14.76,17.425,71,12.998,9,267,276
5887,2012-02-01 12:00:00,1,0,1,1,18.04,21.97,54,7.0015,26,153,179
5888,2012-02-01 13:00:00,1,0,1,1,18.86,22.725,47,15.0013,12,174,186
5889,2012-02-01 14:00:00,1,0,1,1,25.42,31.06,33,15.0013,33,159,192
5890,2012-02-01 15:00:00,1,0,1,1,24.6,31.06,35,19.0012,25,169,194
5891,2012-02-01 16:00:00,1,0,1,1,24.6,31.06,40,15.0013,22,261,283
5892,2012-02-01 17:00:00,1,0,1,1,23.78,27.275,43,12.998,31,508,539
5893,2012-02-01 18:00:00,1,0,1,1,22.96,26.515,46,11.0014,12,514,526
5894,2012-02-01 19:00:00,1,0,1,1,22.14,25.76,52,19.0012,20,315,335
5896,2012-02-01 21:00:00,1,0,1,1,21.32,25.0,52,11.0014,16,217,233
5897,2012-02-01 22:00:00,1,0,1,1,20.5,24.24,55,12.998,7,133,140
5899,2012-02-02 00:00:00,1,0,1,1,18.86,22.725,59,8.9981,7,24,31
5902,2012-02-02 03:00:00,1,0,1,2,17.22,21.21,67,8.9981,0,2,2
5904,2012-02-02 05:00:00,1,0,1,3,16.4,20.455,82,0.0,0,19,19
5905,2012-02-02 06:00:00,1,0,1,3,14.76,18.94,90,0.0,1,73,74
5906,2012-02-02 07:00:00,1,0,1,3,14.76,18.94,93,0.0,4,201,205
5908,2012-02-02 09:00:00,1,0,1,3,15.58,19.695,87,0.0,15,213,228
5910,2012-02-02 11:00:00,1,0,1,3,16.4,20.455,82,16.9979,6,99,105
5912,2012-02-02 13:00:00,1,0,1,2,17.22,21.21,77,0.0,13,124,137
5914,2012-02-02 15:00:00,1,0,1,1,18.86,22.725,67,11.0014,24,150,174
5918,2012-02-02 19:00:00,1,0,1,1,15.58,19.695,43,35.0008,16,311,327
5919,2012-02-02 20:00:00,1,0,1,1,14.76,15.91,46,35.0008,9,204,213
5920,2012-02-02 21:00:00,1,0,1,1,13.94,15.15,46,27.9993,4,144,148
5922,2012-02-02 23:00:00,1,0,1,1,13.12,15.15,49,16.9979,0,61,61
5923,2012-02-03 00:00:00,1,0,1,1,13.12,14.395,53,26.0027,1,37,38
5924,2012-02-03 01:00:00,1,0,1,1,12.3,13.635,56,22.0028,3,19,22
5925,2012-02-03 02:00:00,1,0,1,1,12.3,14.395,52,15.0013,0,6,6
5926,2012-02-03 03:00:00,1,0,1,1,11.48,12.88,56,19.9995,0,4,4
5928,2012-02-03 05:00:00,1,0,1,1,10.66,12.88,60,15.0013,0,17,17
5932,2012-02-03 09:00:00,1,0,1,1,9.84,11.365,65,12.998,18,252,270
5933,2012-02-03 10:00:00,1,0,1,1,11.48,12.88,56,19.0012,15,114,129
5935,2012-02-03 12:00:00,1,0,1,1,13.94,16.665,46,8.9981,25,191,216
5936,2012-02-03 13:00:00,1,0,1,1,14.76,18.18,46,0.0,25,173,198
5938,2012-02-03 15:00:00,1,0,1,1,15.58,19.695,40,0.0,48,168,216
5939,2012-02-03 16:00:00,1,0,1,1,16.4,20.455,37,7.0015,36,275,311
5941,2012-02-03 18:00:00,1,0,1,1,15.58,19.695,40,8.9981,17,368,385
5945,2012-02-03 22:00:00,1,0,1,1,13.94,17.425,49,7.0015,3,116,119
5946,2012-02-03 23:00:00,1,0,1,1,10.66,13.635,70,7.0015,3,74,77
5948,2012-02-04 01:00:00,1,0,0,1,10.66,13.635,70,7.0015,0,43,43
5950,2012-02-04 03:00:00,1,0,0,1,9.84,14.395,75,0.0,1,17,18
5952,2012-02-04 05:00:00,1,0,0,1,9.84,12.88,81,6.0032,1,3,4
5954,2012-02-04 07:00:00,1,0,0,2,9.84,12.12,87,8.9981,1,27,28
5956,2012-02-04 09:00:00,1,0,0,1,9.84,12.12,81,8.9981,16,141,157
5957,2012-02-04 10:00:00,1,0,0,1,9.84,12.88,87,7.0015,31,193,224
5959,2012-02-04 12:00:00,1,0,0,2,12.3,15.91,70,6.0032,40,260,300
5960,2012-02-04 13:00:00,1,0,0,2,12.3,14.395,70,12.998,58,244,302
5961,2012-02-04 14:00:00,1,0,0,2,13.12,15.15,66,15.0013,47,229,276
5962,2012-02-04 15:00:00,1,0,0,2,13.12,15.15,66,15.0013,61,244,305
5966,2012-02-04 19:00:00,1,0,0,3,10.66,13.635,87,8.9981,5,75,80
5967,2012-02-04 20:00:00,1,0,0,3,9.84,11.365,93,12.998,4,73,77
5969,2012-02-04 22:00:00,1,0,0,2,9.84,12.88,87,6.0032,4,91,95
5970,2012-02-04 23:00:00,1,0,0,2,9.84,12.12,87,8.9981,4,66,70
5971,2012-02-05 00:00:00,1,0,0,2,9.84,12.12,87,8.9981,3,58,61
5972,2012-02-05 01:00:00,1,0,0,2,9.84,12.88,93,7.0015,5,46,51
5977,2012-02-05 06:00:00,1,0,0,2,10.66,12.12,70,16.9979,0,4,4
5978,2012-02-05 07:00:00,1,0,0,2,9.84,12.12,75,11.0014,0,16,16
5980,2012-02-05 09:00:00,1,0,0,2,9.84,11.365,70,15.0013,9,83,92
5981,2012-02-05 10:00:00,1,0,0,2,10.66,12.12,65,19.0012,10,138,148
5983,2012-02-05 12:00:00,1,0,0,2,10.66,12.88,65,12.998,25,223,248
5985,2012-02-05 14:00:00,1,0,0,1,12.3,15.15,61,11.0014,40,203,243
5986,2012-02-05 15:00:00,1,0,0,2,12.3,14.395,56,16.9979,55,217,272
5987,2012-02-05 16:00:00,1,0,0,1,12.3,14.395,56,15.0013,35,261,296
5988,2012-02-05 17:00:00,1,0,0,1,13.12,15.91,53,11.0014,31,275,306
5989,2012-02-05 18:00:00,1,0,0,1,12.3,14.395,52,16.9979,10,171,181
5990,2012-02-05 19:00:00,1,0,0,1,12.3,14.395,52,15.0013,6,63,69
5995,2012-02-06 00:00:00,1,0,1,1,9.84,12.12,65,8.9981,7,14,21
5997,2012-02-06 02:00:00,1,0,1,1,9.02,13.635,75,0.0,0,3,3
5999,2012-02-06 05:00:00,1,0,1,1,7.38,10.605,80,7.0015,0,17,17
6002,2012-02-06 08:00:00,1,0,1,1,6.56,9.09,86,8.9981,10,434,444
6003,2012-02-06 09:00:00,1,0,1,1,7.38,10.605,80,7.0015,8,269,277
6007,2012-02-06 13:00:00,1,0,1,1,15.58,19.695,40,15.0013,17,124,141
6008,2012-02-06 14:00:00,1,0,1,1,16.4,20.455,35,11.0014,14,126,140
6012,2012-02-06 18:00:00,1,0,1,1,15.58,19.695,43,15.0013,11,426,437
6014,2012-02-06 20:00:00,1,0,1,1,13.94,16.665,46,11.0014,7,194,201
6015,2012-02-06 21:00:00,1,0,1,1,13.12,15.91,57,11.0014,11,143,154
6017,2012-02-06 23:00:00,1,0,1,1,12.3,15.15,65,8.9981,3,43,46
6018,2012-02-07 00:00:00,1,0,1,1,12.3,14.395,70,12.998,1,22,23
6022,2012-02-07 04:00:00,1,0,1,2,12.3,16.665,70,0.0,0,3,3
6024,2012-02-07 06:00:00,1,0,1,1,13.12,15.15,45,19.9995,2,98,100
6025,2012-02-07 07:00:00,1,0,1,1,13.12,17.425,45,0.0,6,293,299
6028,2012-02-07 10:00:00,1,0,1,1,13.94,16.665,46,11.0014,12,104,116
6032,2012-02-07 14:00:00,1,0,1,1,18.04,21.97,38,16.9979,11,127,138
6033,2012-02-07 15:00:00,1,0,1,1,18.04,21.97,38,12.998,13,133,146
6037,2012-02-07 19:00:00,1,0,1,1,15.58,19.695,43,15.0013,11,327,338
6039,2012-02-07 21:00:00,1,0,1,1,13.94,17.425,61,7.0015,20,170,190
6040,2012-02-07 22:00:00,1,0,1,1,13.12,15.91,57,12.998,11,107,118
6043,2012-02-08 01:00:00,1,0,1,1,11.48,13.635,61,11.0014,1,9,10
6044,2012-02-08 02:00:00,1,0,1,1,10.66,15.15,65,0.0,0,1,1
6045,2012-02-08 03:00:00,1,0,1,1,10.66,15.15,65,0.0,0,1,1
6046,2012-02-08 04:00:00,1,0,1,1,9.84,12.88,70,6.0032,0,1,1
6048,2012-02-08 06:00:00,1,0,1,2,9.84,14.395,70,0.0,3,95,98
6049,2012-02-08 07:00:00,1,0,1,2,9.84,12.88,70,7.0015,5,276,281
6050,2012-02-08 08:00:00,1,0,1,2,9.84,11.365,70,15.0013,13,495,508
6051,2012-02-08 09:00:00,1,0,1,2,9.84,12.88,70,11.0014,8,245,253
6052,2012-02-08 10:00:00,1,0,1,2,10.66,12.88,70,15.0013,1,107,108
6053,2012-02-08 11:00:00,1,0,1,2,10.66,12.88,65,15.0013,5,97,102
6054,2012-02-08 12:00:00,1,0,1,2,11.48,12.88,65,19.0012,14,124,138
